time_s,h_plus,h_cross,amplitude,frequency_Hz
2.4016480330e-01,-6.1358651597e-27,-3.0393343567e-27,9.8470885169e-22,146.529004
2.4018480370e-01,-6.0667167708e-27,-3.1454995613e-27,9.8470885169e-22,146.529004
2.4020480410e-01,-5.9957673594e-27,-3.2501640165e-27,9.8470885169e-22,146.529004
2.4022480450e-01,-5.9230484066e-27,-3.3532978792e-27,9.8470885169e-22,146.529004
2.4024480490e-01,-5.8485918733e-27,-3.4548719496e-27,9.8470885169e-22,146.529004
2.4026480530e-01,-5.7724301879e-27,-3.5548576786e-27,9.8470885169e-22,146.529004
2.4028480570e-01,-5.6945962331e-27,-3.6532271746e-27,9.8470885169e-22,146.529004
2.4030480610e-01,-5.6151233328e-27,-3.7499532111e-27,9.8470885169e-22,146.529004
2.4032480650e-01,-5.5340452391e-27,-3.8450092326e-27,9.8470885169e-22,146.529004
2.4034480690e-01,-5.4513961189e-27,-3.9383693614e-27,9.8470885169e-22,146.529004
2.4036480730e-01,-5.3672105405e-27,-4.0300084041e-27,9.8470885169e-22,146.529004
2.4038480770e-01,-5.2815234603e-27,-4.1199018566e-27,9.8470885169e-22,146.529004
2.4040480810e-01,-5.1943702092e-27,-4.2080259107e-27,9.8470885169e-22,146.529004
2.4042480850e-01,-5.1057864791e-27,-4.2943574588e-27,9.8470885169e-22,146.529004
2.4044480890e-01,-5.0158083091e-27,-4.3788740994e-27,9.8470885169e-22,146.529004
2.4046480930e-01,-4.9244720718e-27,-4.4615541415e-27,9.8470885169e-22,146.529004
2.4048480970e-01,-4.8318144598e-27,-4.5423766099e-27,9.8470885169e-22,146.529004
2.4050481010e-01,-4.7378724712e-27,-4.6213212489e-27,9.8470885169e-22,146.529004
2.4052481050e-01,-4.6426833966e-27,-4.6983685265e-27,9.8470885169e-22,146.529004
2.4054481090e-01,-4.5462848043e-27,-4.7734996384e-27,9.8470885169e-22,146.529004
2.4056481130e-01,-4.4487145271e-27,-4.8466965114e-27,9.8470885169e-22,146.529004
2.4058481170e-01,-4.3500106475e-27,-4.9179418067e-27,9.8470885169e-22,146.529004
2.4060481210e-01,-4.2502114845e-27,-4.9872189227e-27,9.8470885169e-22,146.529004
2.4062481250e-01,-4.1493555788e-27,-5.0545119982e-27,9.8470885169e-22,146.529004
2.4064481290e-01,-4.0474816792e-27,-5.1198059144e-27,9.8470885169e-22,146.529004
2.4066481330e-01,-3.9446287283e-27,-5.1830862974e-27,9.8470885169e-22,146.529004
2.4068481370e-01,-3.8408358485e-27,-5.2443395201e-27,9.8470885169e-22,146.529004
2.4070481410e-01,-3.7361423277e-27,-5.3035527035e-27,9.8470885169e-22,146.529004
2.4072481450e-01,-3.6305876055e-27,-5.3607137190e-27,9.8470885169e-22,146.529004
2.4074481490e-01,-3.5242112587e-27,-5.4158111887e-27,9.8470885169e-22,146.529004
2.4076481530e-01,-3.4170529874e-27,-5.4688344866e-27,9.8470885169e-22,146.529004
2.4078481570e-01,-3.3091526012e-27,-5.5197737394e-27,9.8470885169e-22,146.529004
2.4080481610e-01,-3.2005500047e-27,-5.5686198266e-27,9.8470885169e-22,146.529004
2.4082481650e-01,-3.0912851834e-27,-5.6153643809e-27,9.8470885169e-22,146.529004
2.4084481690e-01,-2.9813981901e-27,-5.6599997877e-27,9.8470885169e-22,146.529004
2.4086481730e-01,-2.8709291309e-27,-5.7025191852e-27,9.8470885169e-22,146.529004
2.4088481770e-01,-2.7599181507e-27,-5.7429164631e-27,9.8470885169e-22,146.529004
2.4090481810e-01,-2.6484054199e-27,-5.7811862623e-27,9.8470885169e-22,146.529004
2.4092481850e-01,-2.5364311203e-27,-5.8173239735e-27,9.8470885169e-22,146.529004
2.4094481890e-01,-2.4240354314e-27,-5.8513257356e-27,9.8470885169e-22,146.529004
2.4096481930e-01,-2.3112585163e-27,-5.8831884342e-27,9.8470885169e-22,146.529004
2.4098481970e-01,-2.1981405085e-27,-5.9129096999e-27,9.8470885169e-22,146.529004
2.4100482010e-01,-2.0847214980e-27,-5.9404879058e-27,9.8470885169e-22,146.529004
2.4102482050e-01,-1.9710415179e-27,-5.9659221650e-27,9.8470885169e-22,146.529004
2.4104482090e-01,-1.8571405308e-27,-5.9892123286e-27,9.8470885169e-22,146.529004
2.4106482130e-01,-1.7430584153e-27,-6.0103589821e-27,9.8470885169e-22,146.529004
2.4108482170e-01,-1.6288349529e-27,-6.0293634425e-27,9.8470885169e-22,146.529004
2.4110482210e-01,-1.5145098148e-27,-6.0462277550e-27,9.8470885169e-22,146.529004
2.4112482250e-01,-1.4001225484e-27,-6.0609546896e-27,9.8470885169e-22,146.529004
2.4114482290e-01,-1.2857125647e-27,-6.0735477367e-27,9.8470885169e-22,146.529004
2.4116482330e-01,-1.1713191251e-27,-6.0840111034e-27,9.8470885169e-22,146.529004
2.4118482370e-01,-1.0569813285e-27,-6.0923497094e-27,9.8470885169e-22,146.529004
2.4120482410e-01,-9.4273809875e-28,-6.0985691820e-27,9.8470885169e-22,146.529004
2.4122482450e-01,-8.2862817195e-28,-6.1026758515e-27,9.8470885169e-22,146.529004
2.4124482490e-01,-7.1469008388e-28,-6.1046767464e-27,9.8470885169e-22,146.529004
2.4126482530e-01,-6.0096215766e-28,-6.1045795883e-27,9.8470885169e-22,146.529004
2.4128482570e-01,-4.8748249148e-28,-6.1023927858e-27,9.8470885169e-22,146.529004
2.4130482610e-01,-3.7428894641e-28,-6.0981254298e-27,9.8470885169e-22,146.529004
2.4132482650e-01,-2.6141913445e-28,-6.0917872871e-27,9.8470885169e-22,146.529004
2.4134482690e-01,-1.4891040661e-28,-6.0833887944e-27,9.8470885169e-22,146.529004
2.4136482730e-01,-3.6799841130e-29,-6.0729410522e-27,9.8470885169e-22,146.529004
2.4138482770e-01,7.4875768046e-29,-6.0604558183e-27,9.8470885169e-22,146.529004
2.4140482810e-01,1.8607992280e-28,-6.0459455012e-27,9.8470885169e-22,146.529004
2.4142482850e-01,2.9677643211e-28,-6.0294231531e-27,9.8470885169e-22,146.529004
2.4144482890e-01,4.0692942326e-28,-6.0109024630e-27,9.8470885169e-22,146.529004
2.4146482930e-01,5.1650335282e-28,-5.9903977493e-27,9.8470885169e-22,146.529004
2.4148482970e-01,6.2546301748e-28,-5.9679239527e-27,9.8470885169e-22,146.529004
2.4150483010e-01,7.3377356480e-28,-5.9434966284e-27,9.8470885169e-22,146.529004
2.4152483050e-01,8.4140050372e-28,-5.9171319382e-27,9.8470885169e-22,146.529004
2.4154483090e-01,9.4830971488e-28,-5.8888466428e-27,9.8470885169e-22,146.529004
2.4156483130e-01,1.0544674609e-27,-5.8586580934e-27,9.8470885169e-22,146.529004
2.4158483170e-01,1.1598403963e-27,-5.8265842237e-27,9.8470885169e-22,146.529004
2.4160483210e-01,1.2643955776e-27,-5.7926435413e-27,9.8470885169e-22,146.529004
2.4162483250e-01,1.3681004724e-27,-5.7568551190e-27,9.8470885169e-22,146.529004
2.4164483290e-01,1.4709229698e-27,-5.7192385860e-27,9.8470885169e-22,146.529004
2.4166483330e-01,1.5728313889e-27,-5.6798141190e-27,9.8470885169e-22,146.529004
2.4168483370e-01,1.6737944882e-27,-5.6386024335e-27,9.8470885169e-22,146.529004
2.4170483410e-01,1.7737814747e-27,-5.5956247737e-27,9.8470885169e-22,146.529004
2.4172483450e-01,1.8727620125e-27,-5.5509029040e-27,9.8470885169e-22,146.529004
2.4174483490e-01,1.9707062312e-27,-5.5044590988e-27,9.8470885169e-22,146.529004
2.4176483530e-01,2.0675847348e-27,-5.4563161333e-27,9.8470885169e-22,146.529004
2.4178483570e-01,2.1633686092e-27,-5.4064972734e-27,9.8470885169e-22,146.529004
2.4180483610e-01,2.2580294306e-27,-5.3550262661e-27,9.8470885169e-22,146.529004
2.4182483650e-01,2.3515392733e-27,-5.3019273290e-27,9.8470885169e-22,146.529004
2.4184483690e-01,2.4438707170e-27,-5.2472251406e-27,9.8470885169e-22,146.529004
2.4186483730e-01,2.5349968543e-27,-5.1909448295e-27,9.8470885169e-22,146.529004
2.4188483770e-01,2.6248912980e-27,-5.1331119646e-27,9.8470885169e-22,146.529004
2.4190483810e-01,2.7135281877e-27,-5.0737525442e-27,9.8470885169e-22,146.529004
2.4192483850e-01,2.8008821972e-27,-5.0128929852e-27,9.8470885169e-22,146.529004
2.4194483890e-01,2.8869285402e-27,-4.9505601130e-27,9.8470885169e-22,146.529004
2.4196483930e-01,2.9716429773e-27,-4.8867811501e-27,9.8470885169e-22,146.529004
2.4198483970e-01,3.0550018218e-27,-4.8215837055e-27,9.8470885169e-22,146.529004
2.4200484010e-01,3.1369819456e-27,-4.7549957638e-27,9.8470885169e-22,146.529004
2.4202484050e-01,3.2175607852e-27,-4.6870456736e-27,9.8470885169e-22,146.529004
2.4204484090e-01,3.2967163467e-27,-4.6177621369e-27,9.8470885169e-22,146.529004
2.4206484130e-01,3.3744272113e-27,-4.5471741976e-27,9.8470885169e-22,146.529004
2.4208484170e-01,3.4506725406e-27,-4.4753112304e-27,9.8470885169e-22,146.529004
2.4210484210e-01,3.5254320807e-27,-4.4022029291e-27,9.8470885169e-22,146.529004
2.4212484250e-01,3.5986861677e-27,-4.3278792952e-27,9.8470885169e-22,146.529004
2.4214484290e-01,3.6704157312e-27,-4.2523706269e-27,9.8470885169e-22,146.529004
2.4216484330e-01,3.7406022993e-27,-4.1757075069e-27,9.8470885169e-22,146.529004
2.4218484370e-01,3.8092280019e-27,-4.0979207910e-27,9.8470885169e-22,146.529004
2.4220484410e-01,3.8762755746e-27,-4.0190415967e-27,9.8470885169e-22,146.529004
2.4222484450e-01,3.9417283622e-27,-3.9391012913e-27,9.8470885169e-22,146.529004
2.4224484490e-01,4.0055703222e-27,-3.8581314800e-27,9.8470885169e-22,146.529004
2.4226484530e-01,4.0677860275e-27,-3.7761639945e-27,9.8470885169e-22,146.529004
2.4228484570e-01,4.1283606693e-27,-3.6932308809e-27,9.8470885169e-22,146.529004
2.4230484610e-01,4.1872800600e-27,-3.6093643879e-27,9.8470885169e-22,146.529004
2.4232484650e-01,4.2445306351e-27,-3.5245969552e-27,9.8470885169e-22,146.529004
2.4234484690e-01,4.3000994558e-27,-3.4389612013e-27,9.8470885169e-22,146.529004
2.4236484730e-01,4.3539742106e-27,-3.3524899118e-27,9.8470885169e-22,146.529004
2.4238484770e-01,4.4061432172e-27,-3.2652160277e-27,9.8470885169e-22,146.529004
2.4240484810e-01,4.4565954239e-27,-3.1771726328e-27,9.8470885169e-22,146.529004
2.4242484850e-01,4.5053204111e-27,-3.0883929428e-27,9.8470885169e-22,146.529004
2.4244484890e-01,4.5523083918e-27,-2.9989102926e-27,9.8470885169e-22,146.529004
2.4246484930e-01,4.5975502130e-27,-2.9087581248e-27,9.8470885169e-22,146.529004
2.4248484970e-01,4.6410373561e-27,-2.8179699776e-27,9.8470885169e-22,146.529004
2.4250485010e-01,4.6827619371e-27,-2.7265794732e-27,9.8470885169e-22,146.529004
2.4252485050e-01,4.7227167071e-27,-2.6346203057e-27,9.8470885169e-22,146.529004
2.4254485090e-01,4.7608950520e-27,-2.5421262294e-27,9.8470885169e-22,146.529004
2.4256485130e-01,4.7972909922e-27,-2.4491310471e-27,9.8470885169e-22,146.529004
2.4258485170e-01,4.8318991823e-27,-2.3556685980e-27,9.8470885169e-22,146.529004
2.4260485210e-01,4.8647149103e-27,-2.2617727465e-27,9.8470885169e-22,146.529004
2.4262485250e-01,4.8957340968e-27,-2.1674773698e-27,9.8470885169e-22,146.529004
2.4264485290e-01,4.9249532936e-27,-2.0728163470e-27,9.8470885169e-22,146.529004
2.4266485330e-01,4.9523696827e-27,-1.9778235470e-27,9.8470885169e-22,146.529004
2.4268485370e-01,4.9779810744e-27,-1.8825328171e-27,9.8470885169e-22,146.529004
2.4270485410e-01,5.0017859059e-27,-1.7869779713e-27,9.8470885169e-22,146.529004
2.4272485450e-01,5.0237832389e-27,-1.6911927794e-27,9.8470885169e-22,146.529004
2.4274485490e-01,5.0439727580e-27,-1.5952109549e-27,9.8470885169e-22,146.529004
2.4276485530e-01,5.0623547678e-27,-1.4990661443e-27,9.8470885169e-22,146.529004
2.4278485570e-01,5.0789301906e-27,-1.4027919154e-27,9.8470885169e-22,146.529004
2.4280485610e-01,5.0937005634e-27,-1.3064217465e-27,9.8470885169e-22,146.529004
2.4282485650e-01,5.1066680353e-27,-1.2099890147e-27,9.8470885169e-22,146.529004
2.4284485690e-01,5.1178353639e-27,-1.1135269858e-27,9.8470885169e-22,146.529004
2.4286485730e-01,5.1272059122e-27,-1.0170688025e-27,9.8470885169e-22,146.529004
2.4288485770e-01,5.1347836448e-27,-9.2064747384e-28,9.8470885169e-22,146.529004
2.4290485810e-01,5.1405731245e-27,-8.2429586472e-28,9.8470885169e-22,146.529004
2.4292485850e-01,5.1445795080e-27,-7.2804668478e-28,9.8470885169e-22,146.529004
2.4294485890e-01,5.1468085419e-27,-6.3193247806e-28,9.8470885169e-22,146.529004
2.4296485930e-01,5.1472665583e-27,-5.3598561246e-28,9.8470885169e-22,146.529004
2.4298485970e-01,5.1459604705e-27,-4.4023826939e-28,9.8470885169e-22,146.529004
2.4300486010e-01,5.1428977682e-27,-3.4472243346e-28,9.8470885169e-22,146.529004
2.4302486050e-01,5.1380865125e-27,-2.4946988235e-28,9.8470885169e-22,146.529004
2.4304486090e-01,5.1315353310e-27,-1.5451217673e-28,9.8470885169e-22,146.529004
2.4306486130e-01,5.1232534126e-27,-5.9880650339e-29,9.8470885169e-22,146.529004
2.4308486170e-01,5.1132505020e-27,3.4393599862e-29,9.8470885169e-22,146.529004
2.4310486210e-01,5.1015368943e-27,1.2827972336e-28,9.8470885169e-22,146.529004
2.4312486250e-01,5.0881234292e-27,2.2174712570e-28,9.8470885169e-22,146.529004
2.4314486290e-01,5.0730214850e-27,3.1476547789e-28,9.8470885169e-22,146.529004
2.4316486330e-01,5.0562429728e-27,4.0730472579e-28,9.8470885169e-22,146.529004
2.4318486370e-01,5.0378003300e-27,4.9933509925e-28,9.8470885169e-22,146.529004
2.4320486410e-01,5.0177065142e-27,5.9082712120e-28,9.8470885169e-22,146.529004
2.4322486450e-01,4.9959749967e-27,6.8175161655e-28,9.8470885169e-22,146.529004
2.4324486490e-01,4.9726197555e-27,7.7207972100e-28,9.8470885169e-22,146.529004
2.4326486530e-01,4.9476552688e-27,8.6178288964e-28,9.8470885169e-22,146.529004
2.4328486570e-01,4.9210965080e-27,9.5083290551e-28,9.8470885169e-22,146.529004
2.4330486610e-01,4.8929589306e-27,1.0392018879e-27,9.8470885169e-22,146.529004
2.4332486650e-01,4.8632584727e-27,1.1268623005e-27,9.8470885169e-22,146.529004
2.4334486690e-01,4.8320115423e-27,1.2137869597e-27,9.8470885169e-22,146.529004
2.4336486730e-01,4.7992350108e-27,1.2999490421e-27,9.8470885169e-22,146.529004
2.4338486770e-01,4.7649462065e-27,1.3853220926e-27,9.8470885169e-22,146.529004
2.4340486810e-01,4.7291629059e-27,1.4698800318e-27,9.8470885169e-22,146.529004
2.4342486850e-01,4.6919033264e-27,1.5535971635e-27,9.8470885169e-22,146.529004
2.4344486890e-01,4.6531861181e-27,1.6364481819e-27,9.8470885169e-22,146.529004
2.4346486930e-01,4.6130303554e-27,1.7184081789e-27,9.8470885169e-22,146.529004
2.4348486970e-01,4.5714555296e-27,1.7994526507e-27,9.8470885169e-22,146.529004
2.4350487010e-01,4.5284815395e-27,1.8795575050e-27,9.8470885169e-22,146.529004
2.4352487050e-01,4.4841286840e-27,1.9586990671e-27,9.8470885169e-22,146.529004
2.4354487090e-01,4.4384176526e-27,2.0368540869e-27,9.8470885169e-22,146.529004
2.4356487130e-01,4.3913695175e-27,2.1139997446e-27,9.8470885169e-22,146.529004
2.4358487170e-01,4.3430057244e-27,2.1901136572e-27,9.8470885169e-22,146.529004
2.4360487210e-01,4.2933480839e-27,2.2651738845e-27,9.8470885169e-22,146.529004
2.4362487250e-01,4.2424187625e-27,2.3391589342e-27,9.8470885169e-22,146.529004
2.4364487290e-01,4.1902402737e-27,2.4120477684e-27,9.8470885169e-22,146.529004
2.4366487330e-01,4.1368354686e-27,2.4838198081e-27,9.8470885169e-22,146.529004
2.4368487370e-01,4.0822275270e-27,2.5544549390e-27,9.8470885169e-22,146.529004
2.4370487410e-01,4.0264399483e-27,2.6239335164e-27,9.8470885169e-22,146.529004
2.4372487450e-01,3.9694965415e-27,2.6922363697e-27,9.8470885169e-22,146.529004
2.4374487490e-01,3.9114214168e-27,2.7593448078e-27,9.8470885169e-22,146.529004
2.4376487530e-01,3.8522389752e-27,2.8252406227e-27,9.8470885169e-22,146.529004
2.4378487570e-01,3.7919738997e-27,2.8899060947e-27,9.8470885169e-22,146.529004
2.4380487610e-01,3.7306511452e-27,2.9533239956e-27,9.8470885169e-22,146.529004
2.4382487650e-01,3.6682959292e-27,3.0154775936e-27,9.8470885169e-22,146.529004
2.4384487690e-01,3.6049337221e-27,3.0763506561e-27,9.8470885169e-22,146.529004
2.4386487730e-01,3.5405902372e-27,3.1359274540e-27,9.8470885169e-22,146.529004
2.4388487770e-01,3.4752914213e-27,3.1941927648e-27,9.8470885169e-22,146.529004
2.4390487810e-01,3.4090634445e-27,3.2511318757e-27,9.8470885169e-22,146.529004
2.4392487850e-01,3.3419326906e-27,3.3067305866e-27,9.8470885169e-22,146.529004
2.4394487890e-01,3.2739257474e-27,3.3609752132e-27,9.8470885169e-22,146.529004
2.4396487930e-01,3.2050693962e-27,3.4138525893e-27,9.8470885169e-22,146.529004
2.4398487970e-01,3.1353906023e-27,3.4653500694e-27,9.8470885169e-22,146.529004
2.4400488010e-01,3.0649165051e-27,3.5154555308e-27,9.8470885169e-22,146.529004
2.4402488050e-01,2.9936744078e-27,3.5641573761e-27,9.8470885169e-22,146.529004
2.4404488090e-01,2.9216917675e-27,3.6114445344e-27,9.8470885169e-22,146.529004
2.4406488130e-01,2.8489961854e-27,3.6573064636e-27,9.8470885169e-22,146.529004
2.4408488170e-01,2.7756153964e-27,3.7017331515e-27,9.8470885169e-22,146.529004
2.4410488210e-01,2.7015772594e-27,3.7447151173e-27,9.8470885169e-22,146.529004
2.4412488250e-01,2.6269097472e-27,3.7862434126e-27,9.8470885169e-22,146.529004
2.4414488290e-01,2.5516409362e-27,3.8263096226e-27,9.8470885169e-22,146.529004
2.4416488330e-01,2.4757989967e-27,3.8649058666e-27,9.8470885169e-22,146.529004
2.4418488370e-01,2.3994121829e-27,3.9020247984e-27,9.8470885169e-22,146.529004
2.4420488410e-01,2.3225088226e-27,3.9376596072e-27,9.8470885169e-22,146.529004
2.4422488450e-01,2.2451173074e-27,3.9718040176e-27,9.8470885169e-22,146.529004
2.4424488490e-01,2.1672660826e-27,4.0044522891e-27,9.8470885169e-22,146.529004
2.4426488530e-01,2.0889836375e-27,4.0355992166e-27,9.8470885169e-22,146.529004
2.4428488570e-01,2.0102984951e-27,4.0652401300e-27,9.8470885169e-22,146.529004
2.4430488610e-01,1.9312392027e-27,4.0933708931e-27,9.8470885169e-22,146.529004
2.4432488650e-01,1.8518343215e-27,4.1199879034e-27,9.8470885169e-22,146.529004
2.4434488690e-01,1.7721124170e-27,4.1450880910e-27,9.8470885169e-22,146.529004
2.4436488730e-01,1.6921020494e-27,4.1686689178e-27,9.8470885169e-22,146.529004
2.4438488770e-01,1.6118317634e-27,4.1907283756e-27,9.8470885169e-22,146.529004
2.4440488810e-01,1.5313300788e-27,4.2112649854e-27,9.8470885169e-22,146.529004
2.4442488850e-01,1.4506254810e-27,4.2302777955e-27,9.8470885169e-22,146.529004
2.4444488890e-01,1.3697464109e-27,4.2477663795e-27,9.8470885169e-22,146.529004
2.4446488930e-01,1.2887212556e-27,4.2637308347e-27,9.8470885169e-22,146.529004
2.4448488970e-01,1.2075783391e-27,4.2781717798e-27,9.8470885169e-22,146.529004
2.4450489010e-01,1.1263459123e-27,4.2910903526e-27,9.8470885169e-22,146.529004
2.4452489050e-01,1.0450521444e-27,4.3024882076e-27,9.8470885169e-22,146.529004
2.4454489090e-01,9.6372511279e-28,4.3123675134e-27,9.8470885169e-22,146.529004
2.4456489130e-01,8.8239279434e-28,4.3207309497e-27,9.8470885169e-22,146.529004
2.4458489170e-01,8.0108305599e-28,4.3275817047e-27,9.8470885169e-22,146.529004
2.4460489210e-01,7.1982364571e-28,4.3329234715e-27,9.8470885169e-22,146.529004
2.4462489250e-01,6.3864218346e-28,4.3367604454e-27,9.8470885169e-22,146.529004
2.4464489290e-01,5.5756615226e-28,4.3390973200e-27,9.8470885169e-22,146.529004
2.4466489330e-01,4.7662288932e-28,4.3399392837e-27,9.8470885169e-22,146.529004
2.4468489370e-01,3.9583957725e-28,4.3392920160e-27,9.8470885169e-22,146.529004
2.4470489410e-01,3.1524323540e-28,4.3371616837e-27,9.8470885169e-22,146.529004
2.4472489450e-01,2.3486071123e-28,4.3335549368e-27,9.8470885169e-22,146.529004
2.4474489490e-01,1.5471867181e-28,4.3284789039e-27,9.8470885169e-22,146.529004
2.4476489530e-01,7.4843595447e-29,4.3219411886e-27,9.8470885169e-22,146.529004
2.4478489570e-01,-4.7382366895e-30,4.3139498644e-27,9.8470885169e-22,146.529004
2.4480489610e-01,-8.4000748727e-29,4.3045134701e-27,9.8470885169e-22,146.529004
2.4482489650e-01,-1.6291807822e-28,4.2936410054e-27,9.8470885169e-22,146.529004
2.4484489690e-01,-2.4146458415e-28,4.2813419256e-27,9.8470885169e-22,146.529004
2.4486489730e-01,-3.1961485482e-28,4.2676261367e-27,9.8470885169e-22,146.529004
2.4488489770e-01,-3.9734371563e-28,4.2525039903e-27,9.8470885169e-22,146.529004
2.4490489810e-01,-4.7462623677e-28,4.2359862781e-27,9.8470885169e-22,146.529004
2.4492489850e-01,-5.5143774075e-28,4.2180842264e-27,9.8470885169e-22,146.529004
2.4494489890e-01,-6.2775380989e-28,4.1988094908e-27,9.8470885169e-22,146.529004
2.4496489930e-01,-7.0355029356e-28,4.1781741504e-27,9.8470885169e-22,146.529004
2.4498489970e-01,-7.7880331548e-28,4.1561907017e-27,9.8470885169e-22,146.529004
2.4500490010e-01,-8.5348928073e-28,4.1328720529e-27,9.8470885169e-22,146.529004
2.4502490050e-01,-9.2758488272e-28,4.1082315180e-27,9.8470885169e-22,146.529004
2.4504490090e-01,-1.0010671100e-27,4.0822828103e-27,9.8470885169e-22,146.529004
2.4506490130e-01,-1.0739132531e-27,4.0550400362e-27,9.8470885169e-22,146.529004
2.4508490170e-01,-1.1461009109e-27,4.0265176888e-27,9.8470885169e-22,146.529004
2.4510490210e-01,-1.2176079971e-27,3.9967306416e-27,9.8470885169e-22,146.529004
2.4512490250e-01,-1.2884127466e-27,3.9656941416e-27,9.8470885169e-22,146.529004
2.4514490290e-01,-1.3584937218e-27,3.9334238027e-27,9.8470885169e-22,146.529004
2.4516490330e-01,-1.4278298184e-27,3.8999355989e-27,9.8470885169e-22,146.529004
2.4518490370e-01,-1.4964002711e-27,3.8652458575e-27,9.8470885169e-22,146.529004
2.4520490410e-01,-1.5641846601e-27,3.8293712519e-27,9.8470885169e-22,146.529004
